,recID,oldRef,newRef,metaData
27851050,1591322,1591322,1591322,"{'record': {'$ref': 'http://localhost:5000/api/literature/1591322'}, 'reference': {'arxiv_eprint': '1704.03708', 'authors': [{'full_name': 'Nicolaevici, N.'}], 'label': '3', 'title': {'title': 'Excitation of an inertial Unruh detector in the Minkowski vacuum: a numerical calculation using spherical modes'}}, 'raw_refs': [{'value': '3. N. Nicolaevici, “Excitation of an inertial Unruh detector in the Minkowski vacuum: a numerical calculation using spherical modes,” arXiv:1704.03708 [gr-qc]', 'schema': 'text'}], 'recid': 1591322, 'curated_relation': False}"
27872525,1514760,1514760,1514760,"{'record': {'$ref': 'http://localhost:5000/api/literature/1514760'}, 'reference': {'authors': [{'full_name': 'Schutt, P.'}, {'full_name': 'Weiland, T.'}, {'full_name': 'Tsakanov, V.'}], 'publication_info': {'journal_title': 'Phys.Rev.Accel.Beams', 'year': 2017, 'journal_volume': '20', 'artid': '050701'}, 'misc': ['On the wake field acceleration using the sequence of driving bunches, in Proceedings of the Second All-Union Conference on New Methods of Charged Particle Acceleration New York, 1989). GENERATION OF HIGH-POWER, TUNABLE … 050701-7'], 'imprint': {'publisher': 'Springer'}, 'label': '12'}, 'recid': 1514760, 'curated_relation': False}"
27872558,1514760,1514760,1514760,"{'record': {'$ref': 'http://localhost:5000/api/literature/1514760'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Accel.Beams', 'year': 2017, 'journal_volume': '20', 'artid': '050701'}, 'misc': ['Terahertz-driven linear electron acceleration, Nat. Commun. 6, 8486 (2015). GENERATION OF HIGH-POWER, TUNABLE … 050701-9'], 'label': '45', 'authors': [{'full_name': 'Nanni, E.A.'}, {'full_name': 'Huang, W.R.'}, {'full_name': 'Hong, K.-H.'}, {'full_name': 'Ravi, K.'}, {'full_name': 'Fallahi, A.'}, {'full_name': 'Moriena, G.'}, {'full_name': 'Miller, R.D.'}, {'full_name': 'Kärtner, F.X.'}]}, 'recid': 1514760, 'curated_relation': False}"
27873048,1379953,1379953,1379953,"{'record': {'$ref': 'http://localhost:5000/api/literature/1379953'}, 'reference': {'arxiv_eprint': '1506.07907', 'publication_info': {'year': 2014}, 'misc': ['at the time of submission, the arXiv submission and the version in'], 'label': '1', 'authors': [{'full_name': 'Bizón, P.'}, {'full_name': 'Rostworowski, A.'}]}, 'recid': 1379953, 'curated_relation': False}"
27882575,1384757,1384757,1384757,"{'record': {'$ref': 'http://localhost:5000/api/literature/1384757'}, 'reference': {'publication_info': {'page_start': '1030', 'journal_title': 'Mon.Not.Roy.Astron.Soc.', 'year': 2015, 'journal_volume': '448', 'artid': '1030'}, 'label': '10', 'authors': [{'full_name': 'T., Wibig'}, {'full_name': 'Wolfendale, A.W.'}]}, 'recid': 1384757, 'curated_relation': False}"
27888962,1460829,1460829,1460829,"{'record': {'$ref': 'http://localhost:5000/api/literature/1460829'}, 'reference': {'publication_info': {'page_start': '590', 'journal_title': 'Phys.Lett.B', 'year': 2016, 'journal_volume': '760', 'page_end': '593'}, 'misc': ['/ 593'], 'label': '8', 'authors': [{'full_name': 'Sato, R.'}, {'full_name': 'Tobioka, K.'}]}, 'recid': 1460829, 'curated_relation': False}"
27893800,1462261,1462261,1462261,"{'record': {'$ref': 'http://localhost:5000/api/literature/1462261'}, 'reference': {'arxiv_eprint': '1605.06039', 'misc': ['Mathematica file available on website of arXiv submission'], 'label': '45'}, 'recid': 1462261, 'curated_relation': False}"
27895606,1469067,1469067,1469067,"{'record': {'$ref': 'http://localhost:5000/api/literature/1469067'}, 'reference': {'misc': ['See Supplemental Material at for additional information on the verification of the background estimation'], 'label': '21', 'dois': ['10.1103/PhysRevLett.118.012001'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1469067, 'curated_relation': False}"
27906675,1471339,1471339,1471339,"{'record': {'$ref': 'http://localhost:5000/api/literature/1471339'}, 'reference': {'publication_info': {'page_start': '9165', 'journal_title': 'J.Phys.A', 'year': 2000, 'journal_volume': '33', 'page_end': '9176'}, 'authors': [{'full_name': 'M, Stewart A.'}]}, 'recid': 1471339, 'curated_relation': False}"
27931269,1436493,1436493,1436493,"{'record': {'$ref': 'http://localhost:5000/api/literature/1436493'}, 'reference': {'arxiv_eprint': '1603.09093', 'publication_info': {'year': 2016}, 'misc': ['30Mar(a) (b)'], 'label': '2'}, 'recid': 1436493, 'curated_relation': False}"
27957660,1421074,1421074,1421074,"{'record': {'$ref': 'http://localhost:5000/api/literature/1421074'}, 'reference': {'authors': [{'full_name': 'Donaldson, S.K.'}, {'full_name': 'Kronheimer, P.B.'}], 'publication_info': {'page_start': '1', 'journal_title': 'Topology', 'year': 2000, 'journal_volume': '39', 'artid': '1'}, 'misc': ['The Geometry of Four-Manifolds Press, Oxford, 1990. 30 G. Valli / 31'], 'imprint': {'publisher': 'Clarendon'}, 'label': '8'}, 'recid': 1421074, 'curated_relation': False}"
27979439,1485093,1485093,1485093,"{'record': {'$ref': 'http://localhost:5000/api/literature/1485093'}, 'reference': {'misc': ['See Supplemental Material at which includes Refs. 34-36, for the definitions of the Mack Polynomial and Continuous Hahn Polynomial, some details of deriving the results and convergence issues of Eq. (3)'], 'label': '33', 'dois': ['10.1103/PhysRevLett.118.081601'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1485093, 'curated_relation': False}"
27979911,1485172,1485172,1485172,"{'record': {'$ref': 'http://localhost:5000/api/literature/1485172'}, 'reference': {'arxiv_eprint': '1609.01149', 'publication_info': {'year': 2016}, 'misc': [':'], 'authors': [{'full_name': 'De Martini, F.'}, {'full_name': 'Santamato, E.'}]}, 'recid': 1485172, 'curated_relation': False}"
28000363,1480754,1480754,1480754,"{'record': {'$ref': 'http://localhost:5000/api/literature/1480754'}, 'reference': {'authors': [{'full_name': 'Grote, D.'}, {'full_name': 'Friedman, A.'}, {'full_name': 'Vay, J.-L.'}, {'full_name': 'Haber, I.'}], 'publication_info': {'page_start': '55', 'journal_title': 'AIP Conf.Proc.', 'year': 2005, 'journal_volume': '749', 'page_end': '8'}, 'misc': ['The warp code: Modeling high intensity ion beams, in: Proceedings of ICAP2015, Shanghai, China TUBJI2 D-2 Plasma Laser, Dielectric and Other Acceleration Schemes 35 Copyright©2015CC-BY-3.0andbytherespectiveauthors'], 'isbn': '9783954501366', 'label': '23'}, 'legacy_curated': True, 'recid': 1480754, 'curated_relation': True}"
28001284,1481870,1481870,1481870,"{'record': {'$ref': 'http://localhost:5000/api/literature/1481870'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['Publishing Journal of Physics: Conference Series 409  012055 4'], 'label': '1', 'dois': ['10.1088/1742-6596/409/1/012055']}, 'recid': 1481870, 'curated_relation': False}"
28001295,1481870,1481870,1481870,"{'record': {'$ref': 'http://localhost:5000/api/literature/1481870'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['Publishing Journal of Physics: Conference Series 409  012055 5'], 'label': '11', 'dois': ['10.1088/1742-6596/409/1/012055']}, 'recid': 1481870, 'curated_relation': False}"
28013825,1507291,1507291,1507291,"{'record': {'$ref': 'http://localhost:5000/api/literature/1507291'}, 'reference': {'title': {'title': 'Phys. Rev. D96, 024006 Supplemental Material'}, 'publication_info': {'year': 2017}, 'label': '90', 'authors': [{'full_name': 'Keitel, D.'}, {'full_name': 'Jiménez-Forteza, X.'}, {'full_name': 'Husa, S.'}, {'full_name': 'London, L.'}]}, 'legacy_curated': True, 'recid': 1507291, 'curated_relation': True}"
28015321,1505815,1505815,1505815,"{'record': {'$ref': 'http://localhost:5000/api/literature/1505815'}, 'reference': {'label': '63', 'dois': ['10.1142/S0217751X16501840']}, 'recid': 1505815, 'curated_relation': False}"
28015539,1500666,1500666,1500666,"{'record': {'$ref': 'http://localhost:5000/api/literature/1500666'}, 'reference': {'arxiv_eprint': '1611.09720', 'publication_info': {'year': 2016}, 'misc': [': The Black Hole Accretion Code. ArXiv e-prints'], 'label': '164', 'authors': [{'full_name': 'Porth, O.'}, {'full_name': 'Olivares, H.'}, {'full_name': 'Mizuno, Y.'}, {'full_name': 'Younsi, Z.'}, {'full_name': 'Rezzolla, L.'}, {'full_name': 'Moscibrodzka, M.'}, {'full_name': 'Falcke, H.'}, {'full_name': 'Kramer, M.'}]}, 'recid': 1500666, 'curated_relation': False}"
28027363,1492666,1492666,1492666,"{'record': {'$ref': 'http://localhost:5000/api/literature/1492666'}, 'reference': {'publication_info': {'page_start': '2051', 'journal_title': 'J.Phys.Chem.Solids', 'year': 1970, 'journal_volume': '31', 'artid': '2051'}, 'misc': ['VI European Conference on Neutron Scattering (ECNS2015) Publishing 8', 'Additional pubnote: J.Phys.Conf.Ser.,746,012062'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'F, Loje K.'}, {'full_name': 'E, Schuele D.'}], 'label': '19', 'dois': ['10.1088/1742-6596/746/1/012062']}, 'recid': 1492666, 'curated_relation': False}"
28028686,1492771,1492771,1492771,"{'record': {'$ref': 'http://localhost:5000/api/literature/1492771'}, 'reference': {'arxiv_eprint': '1610.05877', 'publication_info': {'year': 2016}, 'misc': ['Phys. Rev. Lett. 103 (2009) 19Oct'], 'authors': [{'full_name': 'Hodgman, S.S.'}, {'full_name': 'Dall, R.G.'}, {'full_name': 'Byron, L.J.'}, {'full_name': 'Baldwin, K.G. H.'}, {'full_name': 'Buckman, S.J.'}, {'full_name': 'Truscott, A.G.'}], 'title': {'title': 'Metastable helium: A new determination of the longest atomic excited-state lifetime'}, 'label': '15'}, 'recid': 1492771, 'curated_relation': False}"
28049687,1606141,1606141,1606141,"{'record': {'$ref': 'http://localhost:5000/api/literature/1606141'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['TSpectrum - ROOT Class - Cern Library 23rd European Cosmic Ray Symposium (and 32nd Russian Cosmic Ray Conference) Publishing Journal of Physics: Conference Series 409  012049 4'], 'imprint': {'publisher': 'IOP'}, 'urls': [{'value': 'http://root.cern.ch'}], 'label': '8', 'dois': ['10.1088/1742-6596/409/1/012049']}, 'recid': 1606141, 'curated_relation': False}"
28050178,1614739,1614739,1614739,"{'record': {'$ref': 'http://localhost:5000/api/literature/1614739'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2009, 'journal_volume': '180', 'artid': '012005'}, 'misc': ['Phys. Plasmas 11 (2004). SciDAC', 'Publishing', '11'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Vay, J.-L.'}], 'label': '39', 'dois': ['10.1088/1742-6596/180/1/012005']}, 'raw_refs': [{'value': '[39] J.-L. Vay et al., Phys. Plasmas 11 (2004). SciDAC 2009 IOP Publishing Journal of Physics: Conference Series 180 (2009) 012005 doi:10.1088/1742-6596/180/1/012005 11', 'schema': 'text'}], 'recid': 1614739, 'curated_relation': False}"
28057998,1613932,1613932,1613932,"{'record': {'$ref': 'http://localhost:5000/api/literature/1613932'}, 'reference': {'arxiv_eprint': '1708.00084', 'publication_info': {'page_start': '14976', 'journal_title': 'Opt.Express', 'year': 2011, 'journal_volume': '19', 'page_end': '14989'}, 'misc': ['31Jul2017'], 'authors': [{'full_name': 'LaCasse, C.F.'}, {'full_name': 'Chipman, R.A.'}, {'full_name': 'Tyo, J.S.'}], 'title': {'title': 'Band limited data reconstruction in modulated polarimeters'}, 'label': '17'}, 'recid': 1613932, 'curated_relation': False}"
28079003,1456010,1456010,1456010,"{'record': {'$ref': 'http://localhost:5000/api/literature/1456010'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Accel.Beams', 'year': 2016, 'journal_volume': '19', 'artid': '050701'}, 'misc': ['ZHEN 050701-8'], 'label': '33', 'authors': [{'full_name': 'Zhang'}]}, 'recid': 1456010, 'curated_relation': False}"
28084575,1469395,1469395,1469395,"{'record': {'$ref': 'http://localhost:5000/api/literature/1469395'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2016, 'journal_volume': '116', 'artid': '241103'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 17 JUNE241103-7'], 'label': '30'}, 'recid': 1469395, 'curated_relation': False}"
28084631,1469395,1469395,1469395,"{'record': {'$ref': 'http://localhost:5000/api/literature/1469395'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2016, 'journal_volume': '116', 'artid': '241103'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 17 JUNE241103-8'], 'label': '85'}, 'recid': 1469395, 'curated_relation': False}"
28094884,1475470,1475470,1475470,"{'record': {'$ref': 'http://localhost:5000/api/literature/1475470'}, 'reference': {'arxiv_eprint': '1607.03504', 'label': '127'}, 'recid': 1475470, 'curated_relation': False}"
28101370,1473800,1473800,1473800,"{'record': {'$ref': 'http://localhost:5000/api/literature/1473800'}, 'reference': {'arxiv_eprint': '1607.01360', 'misc': ['See Supplemental Material for tests regarding the accuracy of the scheme and the assumption of isothermality and other properties of decaying MHD turbulence in which includes Refs. [21, 22]'], 'label': '20'}, 'recid': 1473800, 'curated_relation': False}"
28101383,1473800,1473800,1473800,"{'record': {'$ref': 'http://localhost:5000/api/literature/1473800'}, 'reference': {'arxiv_eprint': '1607.01360', 'publication_info': {'journal_title': 'J.Plasma Phys.', 'year': 2015, 'journal_volume': '81', 'artid': '345810501'}, 'misc': ['Supplemental Material to by A. Brandenburg & T. Kahniashvili EFFECT OF PHASE ERRORS By default, the Pencil Code uses sixth order accurate finite difference representations for the first and second derivatives. A low spatial order of the scheme implies that at high wavenumbers the magnitude of the numerical derivative is reduced, leading to lower advection speeds of the high wavenumber Fourier components. This is generally referred to as phase error. Thus, for an advected tophat function, the high wavenumber constituents will lag behind, creating the well-known Gibbs phenomenon which needs to be controlled by a certain amount of viscosity. Higher order schemes require less viscosity to control the Gibbs phenomenon [21]. On the other hand, any turbulence simulation requires a sufficient amount of viscosity to dissipate kinetic energy. It is therefore thought that for a sixth orders scheme the two limits on the viscosity are similar and that it is not advantageous to use higher order representations of the spatial derivatives'], 'authors': [{'full_name': 'Forest, C.B.'}, {'full_name': 'Flanagan, K.'}, {'full_name': 'Brookhart, M.'}], 'title': {'title': 'Classes of hydrodynamic and magnetohydrodynamic turbulent decay'}, 'label': '33'}, 'recid': 1473800, 'curated_relation': False}"
28117188,1497657,1497657,1497657,"{'record': {'$ref': 'http://localhost:5000/api/literature/1497657'}, 'reference': {'publication_info': {'page_start': '227', 'journal_title': 'J.Low.Temp.Phys.', 'year': 2011, 'journal_volume': '165', 'artid': '227'}, 'misc': ['XXVII IUPAP Conference on Computational Physics (CCP2015) Publishing 6', 'Additional pubnote: J.Phys.Conf.Ser.,759,012034'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'S., Paganelli'}, {'full_name': 'M., Lacki'}, {'full_name': 'V., Ahufinger'}, {'full_name': 'J., Zakrzewski'}, {'full_name': 'A., Sanpera'}], 'label': '18', 'dois': ['10.1088/1742-6596/759/1/012034']}, 'recid': 1497657, 'curated_relation': False}"
28117194,1497661,1497661,1497661,"{'record': {'$ref': 'http://localhost:5000/api/literature/1497661'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '759', 'artid': '012072'}, 'misc': ['Garfield: Rob Veenhof XXVII IUPAP Conference on Computational Physics (CCP2015) Publishing 7'], 'imprint': {'publisher': 'IOP'}, 'urls': [{'value': 'http://garfield.web.cern.ch/garfield'}], 'label': '6', 'dois': ['10.1088/1742-6596/759/1/012072']}, 'recid': 1497661, 'curated_relation': False}"
28118372,1495966,1495966,1495966,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495966'}, 'reference': {'publication_info': {'page_start': '25', 'journal_title': 'Exper.Astron.', 'year': 2017, 'journal_volume': '44', 'page_end': '82'}, 'misc': [': Nat. Phys. 12, 807 (2016) 79'], 'label': '79', 'authors': [{'full_name': 'Kadler, M.'}]}, 'recid': 1495966, 'curated_relation': False}"
28129880,1502061,1502061,1502061,"{'record': {'$ref': 'http://localhost:5000/api/literature/1502061'}, 'reference': {'misc': ['See Supplemental Material at for a more in depth discussion of data quality issues, which includes Refs. [52-55]'], 'label': '51', 'dois': ['10.1103/PhysRevLett.118.121101'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1502061, 'curated_relation': False}"
28152902,1501165,1501165,1501165,"{'record': {'$ref': 'http://localhost:5000/api/literature/1501165'}, 'reference': {'label': '27', 'dois': ['10.1142/S0217751X16440073']}, 'recid': 1501165, 'curated_relation': False}"
28167273,1458394,1458394,1458394,"{'record': {'$ref': 'http://localhost:5000/api/literature/1458394'}, 'reference': {'publication_info': {'page_start': '132', 'journal_title': 'J.Phys.Math.', 'year': 2015, 'journal_volume': '6', 'artid': '132'}, 'misc': ['(2011) Geometry of noncommutative k-algebras. J Gen Lie Theory Submit your next manuscript and get advantages of OMICS Group submissions Unique features: • User friendly/feasible website-translation of your paper to 50 world’s leading languages • Audio Version of published paper • Digital articles to share and explore Special features: • 400 Open Access Journals • 30,000 editorial team • 21 days rapid review process • Quality and quick editorial, review and publication processing • Indexing at PubMed (partial), Scopus, EBSCO, Index Copernicus and Google Scholar etc • Sharing Option: Social Networking Enabled • Authors, Reviewers and Editors rewarded with online Scientific Credits • Better discount for your subsequent articles Submit your manuscript at: Citation: Siqveland A Physical Interpretation of Noncommutative Algebraic Varieties'], 'urls': [{'value': 'http://www.omicsonline.org/submission/'}], 'authors': [{'full_name': 'A, Siqveland'}], 'label': '3', 'dois': ['10.4172/2090-0902.1000132']}, 'recid': 1458394, 'curated_relation': False}"
28243594,1502108,1502108,1502108,"{'record': {'$ref': 'http://localhost:5000/api/literature/1502108'}, 'reference': {'arxiv_eprint': '1612.02139', 'publication_info': {'year': 2016}, 'misc': ['hep-ph'], 'label': '46', 'authors': [{'full_name': 'Gakh, G.I.'}, {'full_name': 'Konchatnij, M.I.'}, {'full_name': 'Merenkov, N.P.'}, {'full_name': 'Tomasi-Gustafsson, E.'}]}, 'recid': 1502108, 'curated_relation': False}"
28258903,1475252,1475252,1475252,"{'record': {'$ref': 'http://localhost:5000/api/literature/1475252'}, 'reference': {'misc': ['116'], 'dois': ['10.5140/JASS.2016.33.2.109']}, 'recid': 1475252, 'curated_relation': False}"
28258904,1475252,1475252,1475252,"{'record': {'$ref': 'http://localhost:5000/api/literature/1475252'}, 'reference': {'publication_info': {'page_start': '109', 'journal_title': 'J.Astron.Space Sci.', 'year': 2016, 'journal_volume': '33', 'page_end': '117'}}, 'recid': 1475252, 'curated_relation': False}"
28274363,1468476,1468476,1468476,"{'record': {'$ref': 'http://localhost:5000/api/literature/1468476'}, 'reference': {'authors': [{'full_name': 'B, Conway J.'}], 'publication_info': {'journal_title': 'J.Phys.A', 'year': 2016, 'journal_volume': '49', 'artid': '323006'}, 'misc': ['1995 Functions of One Complex Variable I'], 'imprint': {'publisher': 'Springer'}, 'label': '58'}, 'legacy_curated': True, 'recid': 1468476, 'curated_relation': False}"
28275855,1477665,1477665,1477665,"{'record': {'$ref': 'http://localhost:5000/api/literature/1477665'}, 'reference': {'arxiv_eprint': '1502.01489', 'misc': ['Dhar Himadri Shekhar, Rakshit Debraj, Sen De Aditi and Sen Ujjwal for further detailsPreprint'], 'label': '34'}, 'recid': 1477665, 'curated_relation': False}"
28351315,1597328,1597328,1597328,"{'record': {'$ref': 'http://localhost:5000/api/literature/1597328'}, 'reference': {'misc': ['See Supplemental Material at for details of the numerical methods employed'], 'label': '36', 'dois': ['10.1103/PhysRevLett.120.012301'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1597328, 'curated_relation': False}"
28351326,1597328,1597328,1597328,"{'record': {'$ref': 'http://localhost:5000/api/literature/1597328'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2018, 'journal_volume': '120', 'artid': '012301'}, 'misc': ['012301-5'], 'label': '46'}, 'recid': 1597328, 'curated_relation': False}"
28358106,1593850,1593850,1593850,"{'record': {'$ref': 'http://localhost:5000/api/literature/1593850'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['1979, Proc.16th ICRC, vol 1 p 330. 23rd European Cosmic Ray Symposium (and 32nd Russian Cosmic Ray Conference) Publishing Journal of Physics: Conference Series 409  012040 4'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'A, Bogomolov E.'}], 'label': '9', 'dois': ['10.1088/1742-6596/409/1/012040']}, 'recid': 1593850, 'curated_relation': False}"
28358126,1599581,1599581,1599581,"{'record': {'$ref': 'http://localhost:5000/api/literature/1599581'}, 'reference': {'arxiv_eprint': '1705.05110', 'misc': ['preprint version'], 'label': '20', 'authors': [{'full_name': 'Kanno, K.'}, {'full_name': 'Watari, T.'}]}, 'recid': 1599581, 'curated_relation': False}"
28372520,1441116,1441116,1441116,"{'record': {'$ref': 'http://localhost:5000/api/literature/1441116'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2012, 'journal_volume': '108', 'artid': '243201'}, 'misc': ['1 E-mail: aleredde@anl.gov XXIX International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC2015) Publishing Journal of Physics: Conference Series 635 (2015) 052066 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence. Any further distribution of this work must maintain attribution to the author(s) and the title of the work, journal citation and DOI. Published under licence by Publishing Ltd 1'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Couratin, C.'}], 'label': '1', 'dois': ['10.1088/1742-6596/635/5/052066']}, 'recid': 1441116, 'curated_relation': False}"
28403750,1516042,1516042,1516042,"{'record': {'$ref': 'http://localhost:5000/api/literature/1516042'}, 'reference': {'arxiv_eprint': '1703.01146', 'publication_info': {'year': 2017}, 'misc': ['3Mar'], 'label': '1'}, 'recid': 1516042, 'curated_relation': False}"
28424230,1589409,1589409,1589409,"{'record': {'$ref': 'http://localhost:5000/api/literature/1589409'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2017, 'journal_volume': '96', 'artid': '063004'}, 'misc': ['063004-22'], 'label': '41', 'authors': [{'full_name': 'Ashton, G.'}, {'full_name': 'Prix, R.'}, {'full_name': 'Jones, D.I.'}]}, 'recid': 1589409, 'curated_relation': False}"
28424249,1589409,1589409,1589409,"{'record': {'$ref': 'http://localhost:5000/api/literature/1589409'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2017, 'journal_volume': '96', 'artid': '063004'}, 'misc': ['STATISTICAL CHARACTERIZATION OF PULSAR … 063004-23'], 'label': '59'}, 'recid': 1589409, 'curated_relation': False}"
28450969,1484834,1484834,1484834,"{'record': {'$ref': 'http://localhost:5000/api/literature/1484834'}, 'reference': {'arxiv_eprint': '1609.00356', 'publication_info': {'year': 2016}, 'misc': ['Enno Harms, Georgios Lukes-Gerakopoulos, SebastianoBernuzzi, and Alessandro Nagar. Spinningtest-body orbiting around Schwarzschild blackhole: circular dynamics and gravitational-wave fluxes September'], 'label': '81', 'dois': ['10.5281/zenodo.61308']}, 'legacy_curated': True, 'recid': 1484834, 'curated_relation': False}"
28472899,1502626,1502626,1502626,"{'record': {'$ref': 'http://localhost:5000/api/literature/1502626'}, 'reference': {'arxiv_eprint': '1612.02891', 'label': '2', 'authors': [{'full_name': 'Lin, C.L.'}]}, 'recid': 1502626, 'curated_relation': False}"
28474636,1495848,1495848,1495848,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495848'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2017, 'journal_volume': '96', 'artid': '036003'}, 'misc': ['FICHET, TONERO, and TELES 036003-12'], 'label': '25'}, 'recid': 1495848, 'curated_relation': False}"
28474641,1495848,1495848,1495848,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495848'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2017, 'journal_volume': '96', 'artid': '036003'}, 'misc': ['SHARPENING THE SHAPE ANALYSIS FOR HIGHER- … 036003-13'], 'label': '29'}, 'recid': 1495848, 'curated_relation': False}"
28517554,1589338,1589338,1589338,"{'record': {'$ref': 'http://localhost:5000/api/literature/1589338'}, 'reference': {'arxiv_eprint': '1703.10810', 'publication_info': {'page_start': '171', 'journal_title': 'J.Fluid Mech.', 'year': 1992, 'journal_volume': '234', 'page_end': '190'}, 'misc': ['31Mar2017'], 'authors': [{'full_name': 'Jiang, Y.'}, {'full_name': 'Umemura, A.'}, {'full_name': 'Law, C.K.'}], 'title': {'title': 'An experimental investigation on the collision behaviour of hydrocarbon droplets'}, 'label': '14'}, 'recid': 1589338, 'curated_relation': False}"
28521647,1491224,1491224,1491224,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491224'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '742', 'artid': '012007'}, 'misc': ['2013 Technical Design Report for the CBM Ring Imaging Cherenkov Detector GSI-2014-00528 FAIRNESS Publishing 5'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'C, Höhne'}], 'label': '9', 'dois': ['10.1088/1742-6596/742/1/012007']}, 'recid': 1491224, 'curated_relation': False}"
28521666,1491226,1491226,1491226,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491226'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '742', 'artid': '012009'}, 'misc': ['Plane Analytic Geometry: With Introductory Chapters on the Differential Calculus  H. Holt 1915) FAIRNESS Publishing 5'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'M, Bôcher'}], 'label': '11', 'dois': ['10.1088/1742-6596/742/1/012009']}, 'recid': 1491226, 'curated_relation': False}"
28521675,1491229,1491229,1491229,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491229'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '742', 'artid': '012015'}, 'misc': ['PhD Thesis, GiessenFAIRNESS Publishing 5'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Diehl, S.'}], 'label': '9', 'dois': ['10.1088/1742-6596/742/1/012015']}, 'recid': 1491229, 'curated_relation': False}"
28521774,1491245,1491245,1491245,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491245'}, 'reference': {'publication_info': {'year': 2016}, 'misc': ['Publishing Journal of Physics: Conference Series 742  012004 5'], 'label': '25', 'dois': ['10.1088/1742-6596/742/1/012004']}, 'recid': 1491245, 'curated_relation': False}"
28541497,1514082,1514082,1514082,"{'record': {'$ref': 'http://localhost:5000/api/literature/1514082'}, 'reference': {'misc': ['See Supplemental Material at for the table of 94 measured experimental half-lives'], 'label': '29', 'dois': ['10.1103/PhysRevLett.118.072701'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1514082, 'curated_relation': False}"
28543654,1512112,1512112,1512112,"{'record': {'$ref': 'http://localhost:5000/api/literature/1512112'}, 'reference': {'misc': ['See Supplemental Material at for smearing the jet pT resolution'], 'label': '39', 'dois': ['10.1103/PhysRevLett.119.082301'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1512112, 'curated_relation': False}"
28566042,1599399,1599399,1599399,"{'record': {'$ref': 'http://localhost:5000/api/literature/1599399'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2017, 'journal_volume': '119', 'artid': '051802'}, 'misc': ['Measurement of Higgs boson production in the diphoton decay channel in pp collisions at'], 'label': '52', 'collaborations': ['ATLAS Collaboration']}, 'recid': 1599399, 'curated_relation': False}"
